Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count
ENSDARG00000071113	1.493528757612661e-12	1.0163516564874074e-9	0.8241927538287498	6	10170241	10233650	-1	protein_coding	xirp2a	xin actin binding repeat containing 2a [Source:ZFIN;Acc:ZDB-GENE-040108-7]	2105	3050	3630	1684	4388	2077	3398	6094	2530	4371	2534	3191	4243	2410	1801	1970	1694	2131	1947	2885	3388	2662	2214	2258.6681030791874	2363.0220480219023	3310.8810887737677	2497.1823813969577	4776.025844996578	2502.933311255252	4315.958098616403	4396.525918954858	1875.8216330088983	3507.10077031247	1784.3875170637066	3061.3770362054024	4053.7613930583366	1646.9449527695158	2453.019333900411	1941.8066173420748	2025.1618908799392	2058.3212054033556	2093.536100887827	3780.1879379258535	3399.1155246678495	2633.7985302047205	2500.6287902038066
ENSDARG00000041140	1.509121865685571e-12	1.0163516564874074e-9	-0.565805633501469	18	20468157	20482855	1	protein_coding	ddb2	damage-specific DNA binding protein 2 [Source:NCBI gene;Acc:100004133]	407	503	269	244	260	313	213	365	539	327	523	267	274	423	211	398	318	312	324	201	279	224	199	436.7115999777811	389.70494759180883	245.3517941818577	361.8245255705806	282.9915040335256	377.18735022768124	270.5412227796627	263.329826127096	399.6315652932001	262.37061356489994	368.2851899859189	256.15407980784784	261.7795478901683	289.06959129523034	287.38871707550624	392.30407802139376	380.16616369528964	301.35908779251383	348.3850522278664	263.36837973070936	279.9153575508648	221.62692365359032	224.76293100747853
ENSDARG00000039117	2.128910641191839e-12	1.395011851235031e-9	-0.4194261625650523	12	19144833	19153177	-1	protein_coding	tefa	TEF transcription factor, PAR bZIP family member a [Source:ZFIN;Acc:ZDB-GENE-990415-264]	3468	4746	2769	2307	2230	2926	2258	3644	4301	3372	5095	2671	2837	4211	1947	3723	3189	3400	3366	2360	2833	2775	2389	3721.1691123413875	3677.017258987524	2525.5729297009816	3421.021231521842	2427.1963615183154	3526.0389353552564	2867.990990781588	2628.9695518003778	3188.896776115127	2705.5465105224544	3587.7878450827093	2562.5001766545374	2710.469260454042	2877.711699631714	2651.8759817346477	3669.7188001850477	3812.4210566801216	3284.0413413286765	3619.333598145057	3092.2854535545976	2842.2946521204303	2745.6013979406835	2698.2846340546043
ENSDARG00000036840	2.93127046437475e-12	1.8702276949675214e-9	-0.6531574599048361	11	11515778	11518469	-1	protein_coding	krt15	keratin 15 [Source:ZFIN;Acc:ZDB-GENE-040426-2931]	4574	7662	3038	3121	2614	4059	3153	4974	6537	3833	7943	2802	4070	7226	3069	4342	4059	4532	4459	2830	3918	3257	2918	4907.90874274784	5936.2212891619065	2770.9247238828393	4628.091575023697	2845.1530443985994	4891.384838895074	4004.7721850904995	3588.5001511128094	4846.737555327734	3075.432910685815	5593.287311774673	2688.178770118313	3888.4772259597994	4938.101339714739	4180.07570002241	4279.860067258522	4852.498296978556	4377.433929088695	4794.595518160668	3708.1219633726746	3930.854375929349	3222.49504615957	3295.770013466444
ENSDARG00000075048	4.122941903829387e-12	2.5630955502139356e-9	-0.6287914033778252	14	34068075	34092744	1	protein_coding	lonrf1	LON peptidase N-terminal domain and ring finger 1 [Source:ZFIN;Acc:ZDB-GENE-101021-4]	1734	1954	1015	1014	1140	1303	993	1599	2044	1122	2587	864	1132	1781	656	1512	1245	1332	1266	748	941	884	750	1860.5845561706938	1513.883633388458	925.7697810207643	1503.6478234777408	1240.8089023008429	1570.208042641114	1261.2555597192725	1153.6010739102096	1515.4859359170705	900.2441236080053	1821.7089607907692	828.9030897152828	1081.512584714126	1217.0991538931567	893.4928834195833	1490.3612210259985	1488.3863955994832	1286.571490191117	1361.2823337051818	980.097253923237	944.0872812020208	874.6348237043475	847.0964736462759
ENSDARG00000007823	9.737220281323644e-12	5.901972643017294e-9	1.094882214622862	20	37794633	37800737	1	protein_coding	atf3	activating transcription factor 3 [Source:ZFIN;Acc:ZDB-GENE-040426-728]	117	228	509	155	450	155	287	536	296	465	287	477	319	182	349	178	198	247	216	192	356	314	349	125.54117247518522	176.64558260622746	464.2530231916936	229.84754698131144	489.7929877503327	186.78606800412328	364.5320701303436	386.6980460386944	219.46371674728613	373.0958266289862	202.09913867296126	457.6235807803124	304.77253933198426	124.37509601827878	475.3491102338942	175.45257760755803	236.70723399895394	238.5759445024068	232.2567014852443	251.57576571291642	357.1679831114978	310.67345547869354	394.1822257367337
ENSDARG00000039754	1.0466429387906622e-11	6.189233670970636e-9	-0.552772624508869	8	26007308	26032245	1	protein_coding	xpc	xeroderma pigmentosum, complementation group C [Source:ZFIN;Acc:ZDB-GENE-030131-8461]	535	557	341	262	303	347	222	494	593	393	640	301	276	533	191	385	331	377	358	206	256	293	216	574.0557886685821	431.5420592617048	311.0221628848085	388.5164987684103	329.79394508522404	418.1597780479405	281.9725420520428	356.3970797446176	439.6688649700698	315.3261502477238	450.67403745886827	288.7729513938659	263.6903475098046	364.2413526249593	260.1480803858848	379.4901257242126	395.707547745726	364.1422310826209	384.94397746165487	269.9198319628166	256.8398979678186	289.8959313861695	243.96378441012746
ENSDARG00000032049	3.481170689522639e-11	2.0095472230351524e-8	0.3350898950426511	20	36419947	36617313	-1	protein_coding	enah	ENAH actin regulator [Source:ZFIN;Acc:ZDB-GENE-010323-11]	914	1362	1473	715	1151	861	1023	1617	1352	1663	1408	1221	1513	1501	903	1011	851	1064	1023	1038	1306	1232	1057	980.7233473702504	1055.2249276740429	1343.5062930478678	1060.2644909137914	1252.7816197791844	1037.566480977743	1299.3599572938729	1166.5872023219567	1002.4153548727393	1334.3190530838797	991.4828824095102	1171.4012413684727	1445.5199122548345	1025.752852326574	1229.914746536408	996.5312132653997	1017.3629097631808	1027.7117609334448	1099.993544534282	1360.0814833854545	1310.2847919764497	1218.9480800947467	1193.8412968588182
ENSDARG00000058158	4.044282493306502e-11	2.2803169546561893e-8	0.9296422304861451	24	24831727	24846603	1	protein_coding	trim55b	tripartite motif containing 55b [Source:ZFIN;Acc:ZDB-GENE-060312-37]	72	118	230	102	190	64	156	312	145	220	153	178	172	193	115	72	122	123	110	112	153	166	129	77.25610613857552	91.4218366119949	209.7803444677594	151.2545147877017	206.80148371680716	77.12457001460575	198.14286738792197	225.0928924702848	107.5075639471503	176.51845560941283	107.7392620800107	170.76938653856521	164.3287672887188	131.8922721512517	156.6336609653233	70.96958195361897	145.84991185794132	118.80502499512565	118.2788757563744	146.75252999920124	153.5019702698291	164.24138092185711	145.70059346715945
ENSDARG00000003684	4.6388895060298115e-11	2.5561335471293814e-8	0.6935819686215414	6	21157195	21189295	-1	protein_coding	obsl1a	obscurin like cytoskeletal adaptor 1a [Source:ZFIN;Acc:ZDB-GENE-060503-649]	220	260	340	148	319	182	229	594	295	445	221	318	316	282	212	180	183	235	175	232	263	349	238	236.0603243123141	201.43794507727694	310.11007443060083	219.46733518215544	347.20880687190254	219.32299597903508	290.8635681527829	428.5422375876576	218.72228527178854	357.04869430085773	155.62337856001545	305.08238718687494	301.9063399025299	192.7130608634869	288.7507489099873	177.42395488404745	218.77486778691198	226.98521035654088	188.17093870332292	303.987383569774	263.86286392787616	345.30266229956703	268.81194763708487
ENSDARG00000008772	1.2641470037366856e-10	6.810943134576877e-8	0.6015482647854496	6	21470261	21492752	-1	protein_coding	cacng1a	calcium channel, voltage-dependent, gamma subunit 1a [Source:ZFIN;Acc:ZDB-GENE-030131-732]	406	633	699	350	824	425	474	1029	562	876	633	589	870	664	532	457	450	516	439	547	688	615	553	435.6385985036342	490.4239201304473	637.549829491147	519.0105899578	896.8653820139426	512.1553477532412	602.049481678686	742.3736742048816	416.6844892296446	702.8643959720256	445.7447901741619	565.0739812989602	831.1978345417754	453.76408657218195	724.6009359439304	450.45970767783155	537.970986361259	498.40156827223444	472.0402405186215	716.7288741925275	690.2572257885125	608.4846341382056	624.5924665685208
ENSDARG00000060238	1.3818991362045917e-10	7.283509686365288e-8	0.5852213904879907	7	33798131	33869011	-1	protein_coding	uacab	uveal autoantigen with coiled-coil domains and ankyrin repeats b [Source:ZFIN;Acc:ZDB-GENE-030521-32]	1191	1908	2078	1062	2315	1061	1935	2370	1803	2824	2033	2025	1966	1942	1908	1185	1285	1530	1247	1610	2015	2157	2154	1277.9447557089368	1478.2446123363245	1895.3198078434957	1574.8264186719532	2519.712814760045	1278.580762273386	2457.7336435617244	1709.840240880048	1336.8009503221517	2265.8550847317356	1431.5942471154362	1942.7416165201942	1878.3160261024486	1327.1232772939418	2598.756740189886	1168.041036319979	1536.206038831595	1477.8186035979045	1340.8523460745353	2109.567618738518	2021.6109156451348	2134.1485460749745	2432.861072312104
ENSDARG00000078567	2.504105596221805e-10	1.2917455357531416e-7	-0.36378823280748934	8	13700605	13788311	1	protein_coding	lonrf1l	LON peptidase N-terminal domain and ring finger 1, like [Source:ZFIN;Acc:ZDB-GENE-081104-397]	2390	2969	1876	1570	1827	1821	1555	2637	3040	2105	3700	1715	2112	2824	1345	2193	1854	2136	2057	1371	1719	1821	1486	2564.473523211049	2300.266380517058	1711.0779400935505	2328.133217810703	1988.5595302663507	2194.435031196829	1975.0779409501195	1902.4678123209649	2253.9516855126685	1688.960677535518	2605.4592790590823	1645.334257941794	2017.804398335896	1929.8641272286775	1831.932817377042	2161.6151836706445	2216.440463808387	2063.150677964133	2211.8149766442016	1796.4082020437938	1724.6397836198446	1801.7081605945891	1678.380479784488
ENSDARG00000019339	3.5572609342166825e-10	1.7967873197934056e-7	-0.6792639373833091	8	8699085	8704430	1	protein_coding	uxt	ubiquitously-expressed, prefoldin-like chaperone [Source:ZFIN;Acc:ZDB-GENE-040912-118]	177	204	129	108	95	106	79	128	196	110	221	90	100	214	97	174	157	159	175	74	95	101	81	189.92126092399818	158.05131075294037	117.65941059278678	160.1518391869783	103.40074185840358	127.73756908669077	100.34158027978098	92.3458020390912	145.3205691975273	88.25922780470641	155.62337856001545	86.34407184534196	95.53998098181326	146.24324476874537	132.117087944664	171.5098230545792	187.69209968603923	153.57722743272342	188.17093870332292	96.96149303518654	95.3116808864952	99.9299968259492	91.4864191537978
ENSDARG00000099129	6.391294099079866e-10	3.1623862333100275e-7	0.9873562032112142	4	2349335	2350371	-1	protein_coding	phlda1	pleckstrin homology-like domain, family A, member 1 [Source:ZFIN;Acc:ZDB-GENE-041010-103]	52	72	108	33	136	47	95	174	80	110	81	100	105	71	31	73	45	49	53	77	93	85	59	55.796076655637876	55.782815559861305	98.50555305442614	48.935284196021144	148.02632518676722	56.638356104476095	120.66392565290118	125.5325746468896	59.31451803980706	88.25922780470641	57.03843286588802	95.93785760593552	100.31698003090392	48.51995504009777	42.22298686891324	71.95527059186368	53.797098636125895	47.328831095619165	56.988912864434944	100.89236437445086	93.30511918362161	84.09950227926419	66.63825592684037
ENSDARG00000034503	8.181321174136262e-10	3.9671226373386735e-7	-0.667074330321672	2	48309600	48375342	-1	protein_coding	per2	period circadian clock 2 [Source:ZFIN;Acc:ZDB-GENE-011220-2]	3917	6151	2640	2913	2890	3646	2459	4495	5332	2665	7118	2422	3352	5005	1565	4842	3284	4475	4013	2211	2718	3010	1880	4202.946774233338	4765.55692373204	2407.9135191081946	4319.650995848776	3145.5594102188034	4393.6903480195715	3123.290454531411	3242.924845044648	3953.3126273531407	2138.280382723114	5012.340310362851	2323.614911215758	3202.5001625103805	3420.3151405026665	2131.579820962878	4772.704386380876	3925.9927093563874	4322.377941895832	4315.028440093914	2897.052177037803	2726.9173542051994	2978.11178659512	2123.388493939998
ENSDARG00000013685	8.535017935223319e-10	4.0574805850880267e-7	0.6157456655562782	8	6576940	6609288	1	protein_coding	vsig8b	V-set and immunoglobulin domain containing 8b [Source:ZFIN;Acc:ZDB-GENE-081104-51]	133	169	235	98	166	111	148	268	194	322	168	217	212	165	207	119	114	117	118	208	199	219	210	142.70919606153535	130.93466430023	214.34078673879765	145.322965188184	180.6791910367894	133.76292611908184	187.98169470136185	193.3490230193472	143.83770624653212	258.35883048286786	118.30193483295292	208.18515100488005	202.5447596814441	112.7576419945934	281.94058973758194	117.29694795112025	136.28598321151892	113.0096579221927	126.88097581138345	272.54041285565944	199.6528894359215	216.67989410775124	237.18701262095726
ENSDARG00000079198	1.3012758928763446e-9	6.067198850535957e-7	0.4325363840820964	6	29410986	29469208	1	protein_coding	usp13	ubiquitin specific peptidase 13 [Source:NCBI gene;Acc:558011]	375	627	642	337	641	363	504	724	639	902	669	632	621	685	480	469	459	539	440	507	619	645	559	402.3755528050809	485.7753521671255	585.560787601311	499.73305375936746	697.68290032880725	437.44092055159194	640.1538792532863	522.3309427836095	473.7747128429589	723.7256679985925	471.09520478122323	606.3272600695125	593.3032818970603	468.11505918967566	653.7752805509147	462.287971336768	548.7304060884842	520.6171420518108	473.1155030254976	664.31725633567	621.030847039374	638.16681141324	631.369238357691
ENSDARG00000062350	2.0543211459210938e-9	9.319493410814459e-7	0.5971934956786583	18	20859661	20869175	-1	protein_coding	synm	synemin, intermediate filament protein [Source:ZFIN;Acc:ZDB-GENE-050419-81]	425	530	604	284	646	350	500	978	496	879	704	549	747	707	641	376	396	470	416	473	646	575	570	456.025626512425	410.6235034267568	550.9014263414203	421.14002156575776	703.1250446371442	421.7749922673752	635.0732929100062	705.5796437049312	367.7500118468038	705.2714658212449	495.7414412047551	526.698838256586	713.683657934145	483.1494114556214	873.0624059023672	370.6189279800102	473.4144679979079	453.97042071308175	447.30920286047046	619.767381157341	648.1194300281672	568.908397771493	643.7933199711697
ENSDARG00000093738	2.0756966144936307e-9	9.319493410814459e-7	2.5006665585660013	25	17860798	17861696	1	protein_coding	pth1a	parathyroid hormone 1a [Source:ZFIN;Acc:ZDB-GENE-040623-1]	9	1	46	1	52	11	15	37	6	22	5	25	26	10	14	9	10	9	9	21	47	19	13	9.65701326732194	0.7747613272202959	41.95606889355188	1.4828873998794287	56.59830080670511	13.255785471260362	19.05219878730019	26.6937084019248	4.448588852985529	17.651845560941283	3.5208909176474084	23.98446440148388	24.840395055271447	6.833796484520812	19.06844568273501	8.871197744202371	11.954910808027977	8.693050609399439	9.677362561885179	27.516099374850235	47.1542000175292	18.798712274188464	14.683005543202116
ENSDARG00000030463	3.23741739354032e-9	1.427112449207001e-6	-0.8131188798247668	7	35229645	35243976	1	protein_coding	tppp3	tubulin polymerization-promoting protein family member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1909]	310	548	200	350	196	322	204	455	583	223	491	237	239	535	221	372	329	451	394	201	252	215	144	332.6304569855335	424.56920731672216	182.4176908415299	519.0105899578	213.33205688681159	388.03299288598515	259.1099035072826	328.260468185832	432.25455021509396	178.92552545863208	345.7514881129755	227.37272252606718	228.34055454653367	365.60811192186344	301.00903542031693	366.67617342703136	393.31656558412044	435.6184249821274	423.6534277091956	263.36837973070936	252.82677456207145	212.72227047107998	162.64252294008497
ENSDARG00000044615	3.992321186744922e-9	1.7284611995112613e-6	0.537900479070543	6	6924637	6967588	1	protein_coding	zak	sterile alpha motif and leucine zipper containing kinase AZK [Source:ZFIN;Acc:ZDB-GENE-070912-386]	266	390	438	205	411	250	335	650	381	491	349	364	441	358	243	243	210	363	302	276	314	300	272	285.4183921230707	302.1569176159154	399.4947429429505	303.9919169752829	447.3442621453039	301.2678516195537	425.4991062497042	468.94352597976	282.48539216458113	393.9570986555531	245.75818605178912	349.2138016856053	421.33131612979645	244.6499141458451	330.97373577890056	239.52233909346404	251.05312696858752	350.619707912444	324.72927707659153	361.64016321231736	315.0301873511525	296.82177275034417	307.21365444238273
ENSDARG00000003632	4.5376755306039636e-9	1.930104267359528e-6	0.9465496448607791	11	36243774	36249902	1	protein_coding	zgc:172270	zgc:172270 [Source:ZFIN;Acc:ZDB-GENE-080204-67]	50	46	126	33	86	44	86	131	79	113	58	83	71	62	79	46	52	59	66	74	79	86	56	53.65007370734411	35.63902105213361	114.92314523016384	48.935284196021144	93.60488210339692	53.02314188504145	109.23260638052108	94.5101567743824	58.57308656430947	90.66629765392567	40.842334644709936	79.62842181292648	67.83338649708742	42.369538204029034	107.6005149240047	45.341677359256565	62.16553620174548	56.987776217174094	70.96732545382464	96.96149303518654	79.25918726350653	85.088908188432	63.24987003225527
ENSDARG00000055632	4.785232247493629e-9	2.000309583456604e-6	0.550937442640716	15	24644016	24671419	1	protein_coding	smtnl	smoothelin, like [Source:ZFIN;Acc:ZDB-GENE-040212-1]	142	245	297	124	228	156	216	429	245	279	251	275	253	277	174	166	124	222	194	150	196	182	166	152.36620932885728	189.81652516897248	270.8902708996719	183.87803758504916	248.1617804601686	187.9911394106015	274.3516625371227	309.5027271466416	181.6507114969091	223.8574959773917	176.7487240658999	263.82910841632264	241.71615188398755	189.2961626212265	236.99353919970656	163.62431394862153	148.24089401954691	214.42858169851948	208.6009263339694	196.54356696321597	196.64304688161113	180.07187546854215	187.49068616704238
ENSDARG00000091085	5.247480520950513e-9	2.15635873271941e-6	3.647649577928057	18	10689772	10690365	1	protein_coding	lepa	leptin a [Source:ZFIN;Acc:ZDB-GENE-081001-1]	2	0	24	2	46	1	11	16	1	9	4	19	16	1	13	3	0	1	2	9	32	8	9	2.1460029482937646	0	21.890122900983588	2.9657747997588575	50.067727636700674	1.2050714064782149	13.971612444020138	11.5432252548864	0.7414314754975883	7.221209547657797	2.8167127341179268	18.22819294512775	15.28639695709012	0.6833796484520812	17.706413848253938	2.957065914734124	0	0.9658945121554932	2.150525013752262	11.792614017792957	32.10498724597733	7.915247273342511	10.16515768375531
ENSDARG00000100252	7.96221717292326e-9	3.2173992559587408e-6	-0.19848519901407954	22	396840	410544	1	protein_coding	capzb	capping actin protein of muscle Z-line subunit beta [Source:ZFIN;Acc:ZDB-GENE-030131-7023]	3383	4806	3411	2605	3034	3040	2427	4417	4856	4207	5054	3224	3381	5564	2541	3571	3316	4017	3678	2629	3316	3688	3019	3629.963987038903	3723.502938620742	3111.1337173022926	3862.9216766859117	3302.29316629891	3663.417075693773	3082.6457637851704	3186.6516219270766	3600.3912450162884	3375.514285221817	3558.9165395580003	3093.036529215361	3230.206756995106	3802.32436398738	3460.9228914164046	3519.8941271718522	3964.248423942077	3879.998255328616	3954.8155002904095	3444.753583641965	3326.8793033644006	3648.9289930108976	3409.845671917476
ENSDARG00000011770	8.612186859729616e-9	3.4229913182646645e-6	-0.46085929047511426	9	23808546	23812636	1	protein_coding	dhrs12	dehydrogenase/reductase (SDR family) member 12 [Source:ZFIN;Acc:ZDB-GENE-060929-1134]	492	605	304	268	294	348	263	451	593	459	639	370	330	653	279	416	373	420	398	230	264	353	264	527.9167252802661	468.730602968279	277.27489007912544	397.41382316768687	319.99808533021735	419.36484945441873	334.0485520706633	325.3746618721104	439.6688649700698	368.28168693054766	449.9698592753388	354.9700731419614	315.28193723998373	446.24691043920905	380.0068818202191	410.0464735097985	445.9181731394435	405.6756951053071	427.95447773670014	301.3668026769311	264.86614477931295	349.2602859362383	298.1779587234891
