Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_8 count	srpk3_hom_ttnb_het_9 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_7 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_7 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count
ENSDARG00000036135	3.776284194766656e-4	0.03740508870816235	-0.4158102015335316	7	34296789	34315291	1	protein_coding	bbox1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1 [Source:ZFIN;Acc:ZDB-GENE-050417-218]	225	411	322	261	447	359	396	347	364	453	457	661	248.27359037135903	322.3457681036701	311.43625267942036	347.93605328506766	397.9786279609611	336.54881741188814	415.9372295371558	405.3829976695768	527.1686214938055	367.6945532279275	431.98465010749266	478.30336781366344
ENSDARG00000053113	4.0330201610321297e-4	0.03977368005098236	0.35054546391130414	11	11120532	11193205	1	protein_coding	ly75	lymphocyte antigen 75 [Source:ZFIN;Acc:ZDB-GENE-050309-166]	424	544	401	338	471	448	333	335	237	311	369	464	467.8577880775832	426.6571723805268	387.8445258523216	450.5838544457964	419.34660798571065	419.9829253496543	349.7653975653356	391.3639891046347	343.2389101484393	252.43489195118198	348.80161026184857	335.7530448797879
ENSDARG00000026322	4.131917415210501e-4	0.04057183604570172	-0.4540715888119226	10	36795861	36808348	-1	protein_coding	dhrs13a.1	dehydrogenase/reductase (SDR family) member 13a, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-041114-58]	112	188	167	109	173	205	203	200	156	303	196	232	123.58507609596538	147.44769927856441	161.52128632752547	145.30662761713555	154.02752267840327	192.1796868229445	213.22034746475413	233.65014274903564	225.9294092116309	245.9413899074217	185.27131601984368	167.87652243989396
ENSDARG00000012600	4.380220564300993e-4	0.042794313867816756	0.5328394753349484	2	41949186	41964402	-1	protein_coding	si:dkey-97a13.6	si:dkey-97a13.6 [Source:ZFIN;Acc:ZDB-GENE-070912-617]	122	130	99	91	146	115	103	71	56	78	81	94	134.61945789024801	101.95851545858177	95.75213979895223	121.31103773540673	129.98854515056	107.80811699823715	108.18569354122992	82.94580067590765	81.10286484520084	63.31164492666301	76.56620713064969	68.01893581616393
ENSDARG00000060797	4.3961569329319377e-4	0.042794313867816756	-0.6604020674809037	6	39737408	39765546	-1	protein_coding	pfkmb	phosphofructokinase, muscle b [Source:ZFIN;Acc:ZDB-GENE-081114-1]	337	411	459	248	447	259	397	326	526	922	605	630	371.8586664673244	322.3457681036701	443.9417390678694	330.6059050371524	397.9786279609611	242.8026287177689	416.98757607639106	380.84973268092807	761.7876233674222	748.3761105433756	571.8833989388032	455.8715911083328
ENSDARG00000101040	4.472608780256486e-4	0.0433516724005633	1.093732502206772	2	45191049	45193014	1	protein_coding	ccl20a.3	chemokine (C-C motif) ligand 20a, duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-081022-193]	60	73	26	33	62	44	21	13	35	20	18	25	66.20629076569574	57.253627911357455	25.14702661386624	43.99191478316948	55.20061506393644	41.248323025412475	22.05727732394008	15.187259278687316	50.689290528250524	16.23375510940077	17.01471269569993	18.090142504298917
ENSDARG00000033832	4.6782880322251795e-4	0.04497158941813503	0.5153663388072114	8	11080571	11112058	-1	protein_coding	ampd1	adenosine monophosphate deaminase 1 (isoform M) [Source:ZFIN;Acc:ZDB-GENE-040426-1906]	14873	16515	15746	13287	13385	12859	10578	11438	6930	9691	11280	10124	16411.436042636546	12952.652944603677	15229.426194689917	17712.744597696146	11917.100526303051	12054.822404176795	11110.56569203039	13362.451663817348	10036.479524593604	7866.066038260144	10662.55328930529	7325.78410854089
ENSDARG00000033684	4.6994065657327575e-4	0.04497158941813503	1.7772192415057773	1	2048047	2051599	-1	protein_coding	oxgr1a.1	oxoglutarate (alpha-ketoglutarate) receptor 1a, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-060421-6734]	8	18	8	5	14	8	4	4	3	1	2	3	8.8275054354260991	14.117332909649784	7.737546650420382	6.665441633813557	12.46465501443726	7.499695095529541	4.201386156940968	4.673002854980712	4.344796330992902	0.8116877554700386	1.8905236328555477	2.1708171005158703
ENSDARG00000052016	4.7413327115709304e-4	0.04497158941813503	-0.32893002322102727	1	44127292	44141442	1	protein_coding	cabp2a	calcium binding protein 2a [Source:ZFIN;Acc:ZDB-GENE-050913-25]	189	285	244	228	284	235	287	257	210	397	311	395	208.54981591194158	223.52443773612157	235.99517283782163	303.9441385018982	252.85443029287012	220.30354343118026	301.44945676051447	300.24043343251077	304.13574316950314	322.24003892160533	293.9764249090377	285.82425156792294
ENSDARG00000019808	4.755498034778225e-4	0.04497158941813503	0.5541342882996055	6	23057311	23082678	1	protein_coding	evpla	envoplakin a [Source:ZFIN;Acc:ZDB-GENE-030829-19]	933	1383	730	1101	1302	890	497	687	513	839	751	1129	1029.5078214065688	1084.6817452247585	706.0511318508599	1467.7302477657452	1159.2129163426653	834.3410793776615	522.0222299999153	802.5882403429374	742.9601725997863	681.0060268393623	709.8916241372582	816.9508354941391
ENSDARG00000041115	4.7588383095907024e-4	0.04497158941813503	-0.437943387201034	16	11790640	11798994	-1	protein_coding	cnfn	Danio rerio cornifelin (cnfn), mRNA. [Source:RefSeq mRNA;Acc:NM_001004663]	113	179	117	119	138	148	200	141	116	253	199	197	124.68851427539364	140.3890328237395	113.16161976239808	158.63751088476266	122.86588514231013	138.74435926729652	210.0693078470484	164.72335063807012	167.9987914650589	205.35700213391976	188.107101469127	142.5503229338755
ENSDARG00000037000	4.7592144309840034e-4	0.04497158941813503	-0.6690644335374787	6	7428613	7439490	-1	protein_coding	fkbp11	FKBP prolyl isomerase 11 [Source:ZFIN;Acc:ZDB-GENE-030616-357]	139	272	134	170	286	242	253	214	244	597	305	377	153.37790694052848	213.3285861902634	129.60390639454138	226.62501554966093	254.6350952949326	226.86577663976863	265.7376744265162	250.00565274146814	353.37676825408937	484.577590015613	288.30485401047105	272.7993489648277
ENSDARG00000105630	4.923341033488506e-4	0.04632863912512684	0.6318633800872471	7	30109990	30127082	-1	protein_coding	alpk3b	alpha-kinase 3b [Source:ZFIN;Acc:ZDB-GENE-121101-3]	88	162	70	56	131	119	62	55	41	73	89	75	97.10255978968708	127.05599618684806	67.70353319117834	74.65294629871184	116.6335576350915	111.55796454600193	65.121485432585	64.2537892559848	59.37888319023633	59.25320614931282	84.12830166207188	54.27042751289676
ENSDARG00000020242	5.012308361748002e-4	0.046970112880380444	0.5767718235924935	17	50701748	50787754	1	protein_coding	fermt2	fermitin family member 2 [Source:NCBI gene;Acc:553051]	123	259	169	104	243	218	124	112	84	96	151	157	135.72289606967627	203.13273464440522	163.45567299013055	138.64118598332198	216.35079775058958	204.36669135318	130.24297086517	130.84407993945996	121.65429726780127	77.9220245251237	142.73453428059386	113.60609492699722
ENSDARG00000076981	5.052297485419384e-4	0.04710127714940244	0.3138620679940837	16	11558868	11569729	1	protein_coding	zgc:198329	zgc:198329 [Source:ZFIN;Acc:ZDB-GENE-080226-6]	284	430	344	251	352	314	248	242	180	252	285	379	313.3764429576265	337.2473972860782	332.7145059680764	334.60517001744057	313.39704036299395	294.3630324995345	260.48594173034	282.7166727263331	260.68777985957416	204.54531437844972	269.3996176819156	274.2465603651716
ENSDARG00000069823	5.068017334088201e-4	0.04710127714940244	0.7210158992833909	15	15445113	15449929	-1	protein_coding	proca1	protein interacting with cyclin A1 [Source:ZFIN;Acc:ZDB-GENE-110418-1]	144	343	235	242	223	268	103	77	121	190	131	293	158.89509783766977	269.0136215561042	227.2904328560987	322.60737507657615	198.54414772996492	251.23978570023962	108.18569354122992	89.95530495837872	175.2401186833804	154.2206735393073	123.82929795203837	212.01647015038333
ENSDARG00000068088	5.215642510888266e-4	0.048274619043401884	-0.40953299716477415	5	30617915	30620625	-1	protein_coding	tcnba	transcobalamin beta a [Source:ZFIN;Acc:ZDB-GENE-060531-123]	710	1355	969	585	1085	1156	1364	1114	630	1692	1287	1687	783.4411073940662	1062.7214495875255	937.2103380321687	779.8566711561862	966.0107636188876	1083.7059413040188	1432.6726795168702	1301.4312951121285	912.4072295085094	1373.3756822553053	1216.551957742545	1220.722816190091
ENSDARG00000093738	5.37194153723147e-4	0.04942917711728872	1.391964673295488	25	17860798	17861696	1	protein_coding	pth1a	parathyroid hormone 1a [Source:ZFIN;Acc:ZDB-GENE-040623-1]	13	22	19	14	46	25	9	10	1	18	9	6	14.34469633256741	17.25451800068307	18.376673294748407	18.66323657467796	40.955295047436714	23.436547173529817	9.453118853117179	11.68250713745178	1.4482654436643008	14.610379598460694	8.507356347849965	4.341634201031741
ENSDARG00000043209	5.384155849651533e-4	0.04942917711728872	0.4477419014818155	10	35152928	35163612	1	protein_coding	nsun5	NOP2/Sun RNA methyltransferase 5 [Source:ZFIN;Acc:ZDB-GENE-040426-2476]	167	304	243	155	242	195	123	117	85	224	200	222	184.2741759645198	238.4260669185297	235.0279795065191	206.62869064822027	215.46046524955835	182.80506795353256	129.19262432593476	136.68533350818583	123.10256271146557	181.81805722528864	189.05236328555478	160.6404654381744
